#cfo preamble_symbols=7 cfo_int=0 cfo_frac=1.09543e-08 sfo_slope=0
#index best_bin second_bin corrected_bin best_mag second_mag delta
4298 325 203 325 8.31241e-07 8.14834e-07 0.00565788
4299 218 571 218 5.70911e-07 5.48914e-07 -0.0136682
4300 471 560 471 6.37609e-07 5.98317e-07 -0.0155841
4301 701 35 701 7.09701e-07 6.68949e-07 -0.000811521
4302 255 256 255 61775.8 61775.3 0.499979
4303 256 255 256 424978 424967 -0.499972
4304 256 255 256 424978 424967 -0.49997
4305 256 255 256 424978 424966 -0.499969
4306 256 255 256 424978 424967 -0.499972
4307 256 255 256 424978 424966 -0.49997
4308 256 255 256 424978 424967 -0.499971
4309 256 255 256 424978 424967 -0.499972
4310 256 255 256 362988 362976 -0.499965
4311 263 264 263 356069 355163 0.497418
4312 271 272 271 357532 342171 0.458388
4313 287 224 287 1683.91 1683.91 0.0408997
4314 287 224 287 1683.91 1683.88 0.0409091
4315 656 657 656 425096 424712 0.498987
4316 377 376 377 424961 424157 -0.497876
4317 33 32 33 426040 423775 -0.494053
4318 589 588 589 423832 423240 -0.498428
4319 497 496 497 424937 424904 -0.499914
4320 253 252 253 425372 424086 -0.496613
4321 53 52 53 425677 424192 -0.496088
4322 252 253 252 425334 424278 0.497217
4323 167 166 167 425250 424650 -0.498418
4324 480 481 480 424516 424316 0.499469
4325 141 140 141 425727 423678 -0.494619
4326 844 843 844 424829 422991 -0.495165
4327 618 619 618 424960 424419 0.498571
4328 734 733 734 425189 424631 -0.498528
4329 1020 1019 1020 425969 423964 -0.494731
4330 386 385 386 423785 422868 -0.497572
4331 913 912 913 425740 423294 -0.493584
4332 419 418 419 424164 423421 -0.498034
4333 215 214 215 425433 424210 -0.496777
4334 671 670 671 424616 423421 -0.496847
4335 825 824 825 425372 424409 -0.497461
4336 728 729 728 425165 424691 0.498749
4337 528 529 528 424771 424699 0.49981
4338 489 488 489 424977 424947 -0.499921
4339 4 3 4 426261 423662 -0.493184
4340 4 4 4 424972 424972 -0.5
4341 0 1023 0 424988 424956 -0.499918
4342 256 255 256 424058 422750 -0.496548
4343 512 511 512 424593 424589 -0.499987
4344 192 191 192 425557 423747 -0.49524
4345 96 95 96 425324 424588 -0.498055
4346 16 15 16 425288 424652 -0.498321
4347 146 871 146 1.00136 1.00134 -0.0332573
4348 817 741 817 6.74067e-07 6.28884e-07 -0.0384927
4349 393 414 393 6.62493e-07 6.60173e-07 -0.113469
4350 730 1023 730 1.05258e-06 8.30715e-07 -0.00130726
4351 814 464 814 8.56006e-07 7.84096e-07 0.0103874
4352 99 791 99 8.93913e-07 8.0373e-07 0.0220273
4353 747 530 747 7.74186e-07 6.36378e-07 -0.000400389
4354 913 707 913 7.44742e-07 7.10212e-07 0
4355 48 649 48 6.617e-07 6.08621e-07 0.0018926
4356 56 779 56 5.51777e-07 4.91025e-07 0.0159088
4357 499 145 499 6.26702e-07 5.56861e-07 0
4358 544 855 544 6.11711e-07 5.75994e-07 -0.030952
4359 926 708 926 6.43755e-07 5.58526e-07 -0.00542811
4360 525 582 525 7.96039e-07 5.93554e-07 -0.103198
4361 408 638 408 8.42069e-07 6.54386e-07 -0.0452103
4362 788 637 788 5.89899e-07 5.60556e-07 0
4363 206 36 206 6.5556e-07 5.30648e-07 -0.0529351
4364 266 854 266 6.44296e-07 6.02195e-07 0.00482187
4365 391 180 391 7.08489e-07 7.07379e-07 0.0309771
4366 844 135 844 7.47616e-07 6.90539e-07 0.0139135
4367 0 1023 0 424972 424971 -0.499999
4368 1023 0 0 424973 424972 0.499999
4369 1023 0 0 424972 424972 0.499999
4370 0 1023 0 424972 424972 -0.499999
4371 0 1023 0 424973 424972 -0.499997
4372 0 1023 0 424972 424972 -0.5
4373 1023 0 0 424972 424972 0.499998
4374 1023 0 0 424972 424972 0.5
4375 8 7 8 424949 424884 -0.499827
4376 15 16 15 425003 424942 0.499837
4377 992 31 992 1687.8 1680.01 -0.0409222
4378 992 31 992 1683.93 1683.85 -0.0408857
4379 402 399 402 176095 173218 -0.415309
4380 121 120 121 262777 261628 -0.495252
4381 801 800 801 363013 361084 -0.494614
4382 331 334 331 166066 165466 0.491282
4383 240 241 240 193450 192013 0.483452
4384 1021 1020 1021 362690 361187 -0.495795
4385 821 820 821 365216 359311 -0.483788
4386 1020 1021 1020 365558 360539 0.486187
4387 935 934 935 360344 359926 -0.498821
4388 224 225 224 200556 200256 0.497122
4389 909 908 909 363000 361086 -0.494658
4390 588 587 588 221941 221932 -0.499945
4391 361 364 361 173394 173310 0.437218
4392 478 477 478 174488 172763 -0.446899
4393 764 763 764 358872 357693 -0.496676
4394 129 130 129 255811 255749 0.49973
4395 657 656 657 269711 268607 -0.495648
4396 162 163 162 233912 233528 0.497936
4397 983 982 983 362549 361256 -0.496382
4398 413 416 413 173144 171685 0.435231
4399 569 568 569 212622 210160 -0.482218
4400 472 473 472 174964 172953 0.43691
4401 272 273 272 180621 180446 0.49638
4402 232 233 232 198197 194226 0.461187
4403 772 771 772 363151 361858 -0.496383
4404 771 772 772 424977 424967 0.499972
4405 768 767 768 368636 366358 -0.493445
4406 0 1023 0 363385 361818 -0.495624
4407 256 255 256 186826 185027 -0.473998
4408 960 959 960 362940 361100 -0.494858
4409 863 864 863 363279 362153 0.496849
4410 784 783 784 372081 353598 -0.451703
4411 784 783 784 48780.4 48779.9 -0.499955
4412 230 936 230 7.27204e-07 6.93533e-07 -0.000201206
4413 885 716 885 6.7574e-07 5.47645e-07 -0.038324
4414 629 365 629 7.53546e-07 7.16324e-07 0.0272281
4415 372 424 372 1.21509e-06 6.70528e-07 0.0527291
4416 932 171 932 7.51626e-07 7.42273e-07 0.0160752
4417 310 499 310 6.89583e-07 6.74652e-07 0.00108849
4418 567 183 567 7.73463e-07 7.48106e-07 -0.0272743
4419 288 486 288 6.49401e-07 6.40412e-07 0
4420 915 256 915 7.24104e-07 6.45571e-07 -7.675e-05
4421 10 664 10 5.70879e-07 5.30372e-07 0.0135957
4422 341 1019 341 7.73997e-07 7.06281e-07 -0.142927
4423 18 913 18 7.97494e-07 6.71072e-07 -0.00295791
4424 896 405 896 7.56886e-07 7.55759e-07 0.0193727
4425 149 946 149 8.37993e-07 6.09663e-07 0.0102192
4426 645 970 645 6.10237e-07 5.99395e-07 0
4427 454 435 454 7.65101e-07 6.57362e-07 -0.0219825
4428 674 485 674 8.05895e-07 7.44041e-07 0.0221071
4429 528 130 528 7.96554e-07 7.56499e-07 -0.159956
4430 421 659 421 8.28807e-07 7.81075e-07 0.0401185
4431 767 768 768 362278 362271 0.499981
4432 767 768 768 424978 424967 0.499971
4433 767 768 768 424977 424967 0.499973
4434 767 768 768 424977 424966 0.499971
4435 767 768 768 424977 424966 0.499971
4436 767 768 768 424978 424967 0.499971
4437 767 768 768 424978 424966 0.49997
4438 767 768 768 424978 424967 0.49997
4439 775 776 775 362988 362976 0.499964
4440 783 784 783 374135 366273 0.478738
4441 784 783 784 56342.1 52201.6 -0.379568
4442 736 799 736 1683.9 1683.82 -0.0408917
4443 146 143 146 104161 90147.9 -0.153993
4444 144 145 144 214060 213071 0.494836
4445 545 544 545 213237 211694 -0.491938
4446 545 544 545 172915 172581 -0.497501
4447 76 77 76 213960 213584 0.498032
4448 765 764 765 213312 210502 -0.485353
4449 565 564 565 214514 210258 -0.478212
4450 764 765 764 214662 211592 0.484187
4451 679 678 679 214815 210247 -0.476568
4452 993 992 993 212517 212487 -0.49984
4453 653 652 653 213229 212407 -0.495685
4454 333 330 333 121859 121352 -0.052148
4455 332 331 332 214566 212805 -0.490892
4456 107 106 107 216548 211237 -0.473375
4457 221 222 221 213573 212996 0.496976
4458 507 898 507 213507 212676 0.493644
4459 899 896 899 95561.9 95501.3 -0.372581
4460 400 401 400 213826 212523 0.493198
4461 727 726 727 214333 210155 -0.478523
4462 728 725 728 133470 132170 0.00836141
4463 158 159 158 213061 211746 0.493134
4464 312 313 312 216687 209063 0.462048
4465 216 217 216 214851 212314 0.486913
4466 16 17 16 213914 213724 0.499004
4467 516 515 516 213352 210962 -0.487537
4468 515 516 516 424972 424971 0.499997
4469 512 511 512 223020 219490 -0.482092
4470 511 768 511 213138 212754 0.49516
4471 0 1023 0 213134 211458 -0.491259
4472 703 1023 703 212742 212739 0.494288
4473 607 608 607 213514 211395 0.489051
4474 528 527 528 218418 206678 -0.442948
4475 528 527 528 192797 192795 -0.499984
4476 670 23 670 6.96343e-07 6.88176e-07 -0.0374936
4477 932 56 932 8.3825e-07 7.41466e-07 -0.0183367
4478 256 647 256 1.00601e-06 8.1589e-07 0.00286675
4479 664 155 664 6.50969e-07 6.1659e-07 0
4480 212 976 212 7.00655e-07 5.70634e-07 -0.00786091
4481 425 226 425 7.69959e-07 7.60948e-07 0.0488022
4482 7 831 7 6.84822e-07 6.5058e-07 0.0205089
4483 398 996 398 7.71892e-07 6.98263e-07 -0.0146107
4484 1012 222 1012 9.90596e-07 7.32617e-07 -0.00448837
4485 485 416 485 7.49142e-07 7.45736e-07 0.058301
4486 706 927 706 5.71314e-07 5.62774e-07 0
4487 318 911 318 7.35323e-07 7.29756e-07 0.0256664
4488 346 554 346 7.99514e-07 7.06181e-07 -0.0527198
4489 411 739 411 7.01645e-07 5.84322e-07 -0.0595393
4490 217 298 217 6.71503e-07 6.39885e-07 -0.122554
4491 533 278 533 8.04967e-07 6.25038e-07 0.101752
4492 447 839 447 7.79383e-07 6.67308e-07 -0.083481
4493 902 553 902 6.4072e-07 6.12005e-07 0
4494 675 1017 675 8.47996e-07 7.29758e-07 0.00912434
4495 511 512 511 211836 211833 0.499985
4496 512 511 512 424973 424972 -0.499998
4497 512 511 512 424972 424972 -0.499998
4498 511 512 512 424972 424972 0.499999
4499 512 511 512 424973 424972 -0.499999
4500 512 512 512 424972 424972 -0.5
4501 512 511 512 424972 424972 -0.499999
4502 512 511 512 424972 424972 -0.499999
4503 512 519 512 213415 213414 -0.499047
4504 527 528 527 226316 220753 0.473578
4505 527 528 527 208594 202860 0.469375
4506 480 543 480 1683.9 1683.86 -0.0409024
4507 912 913 912 71226 57097.4 0.236276
4508 912 913 912 270107 268912 0.495304
4509 631 634 631 174641 174196 0.433883
4510 288 289 288 334674 332577 0.493762
4511 845 844 845 224695 223687 -0.493928
4512 752 753 752 181495 181372 0.497511
4513 509 508 509 188605 187433 -0.483688
4514 308 309 308 316512 315169 0.495765
4515 509 508 509 191287 187764 -0.454812
4516 422 423 422 233116 232193 0.494972
4517 736 737 736 176738 176295 0.487285
4518 396 397 396 250309 246686 0.483594
4519 75 76 75 363141 363116 0.499929
4520 875 874 875 244683 241084 -0.48284
4521 989 990 989 332669 332289 0.498856
4522 251 252 251 363523 363207 0.499115
4523 643 640 643 174279 173750 -0.438081
4524 144 145 145 363172 363171 0.499997
4525 673 676 673 171069 169449 0.457556
4526 470 471 470 205983 204793 0.489995
4527 926 927 926 281859 278104 0.486347
4528 56 57 56 363966 363315 0.49818
4529 984 985 984 328243 327161 0.496713
4530 785 784 785 195615 191568 -0.457508
4531 745 744 745 178948 178940 -0.499797
4532 260 259 260 424977 424967 -0.499973
4533 260 259 260 360252 359787 -0.498679
4534 255 256 255 363656 362087 0.495619
4535 511 512 511 187475 186432 0.484723
4536 767 768 767 187196 186630 0.491511
4537 448 447 448 217697 215897 -0.487995
4538 352 351 352 281603 280168 -0.494735
4539 272 271 272 348649 348643 -0.499984
4540 463 732 463 5.90417e-07 5.71183e-07 0
4541 824 524 824 8.14929e-07 6.95327e-07 -0.00739547
4542 344 350 344 6.76056e-07 6.40128e-07 0.014829
4543 880 386 880 9.86105e-07 8.01908e-07 -0.0484974
4544 527 443 527 5.69208e-07 5.68631e-07 0.0469697
4545 412 837 412 7.05869e-07 6.75789e-07 0.0406464
4546 889 80 889 6.61567e-07 6.35074e-07 0.0198815
4547 968 162 968 7.38787e-07 6.45513e-07 0
4548 82 537 82 8.45856e-07 8.18609e-07 -0.0959671
4549 839 659 839 6.52384e-07 6.26317e-07 -0.000231809
4550 291 117 291 6.5748e-07 6.4904e-07 0.0637894
4551 379 785 379 6.11829e-07 6.00856e-07 0
4552 336 153 336 6.35637e-07 6.27058e-07 0.00487658
4553 348 502 348 7.41746e-07 6.38241e-07 -0.0514864
4554 1020 437 1020 8.39467e-07 6.71671e-07 -0.033637
4555 444 778 444 8.42274e-07 5.12262e-07 0.00521853
4556 1007 272 1007 8.86617e-07 8.85551e-07 0.0449349
4557 967 640 967 7.58245e-07 7.02732e-07 -0.0167735
4558 462 24 462 6.68529e-07 6.58159e-07 0.000778525
4559 255 256 255 61775.7 61775.4 0.499988
4560 256 255 256 424978 424967 -0.499971
4561 256 255 256 424978 424967 -0.499972
4562 256 255 256 424977 424967 -0.499972
4563 256 255 256 424977 424967 -0.499973
4564 256 255 256 424978 424967 -0.499972
4565 256 255 256 424977 424967 -0.499972
4566 256 255 256 424977 424967 -0.499972
4567 256 255 256 362989 362976 -0.499963
4568 263 264 263 356069 355163 0.497419
4569 271 272 271 357532 342170 0.458386
4570 224 287 224 1683.91 1683.9 -0.0408978
4571 224 287 224 1683.91 1683.89 -0.0408964
4572 656 657 656 425095 424713 0.498989
4573 377 376 377 424962 424157 -0.497875
4574 33 32 33 426040 423775 -0.494053
4575 589 588 589 423832 423239 -0.498427
4576 497 496 497 424937 424904 -0.499914
4577 253 252 253 425372 424086 -0.496613
4578 53 52 53 425678 424191 -0.496085
4579 252 253 252 425333 424278 0.497219
4580 167 166 167 425250 424650 -0.498417
4581 480 481 480 424515 424316 0.499471
4582 141 140 141 425727 423678 -0.494618
4583 844 843 844 424829 422992 -0.495166
4584 618 619 618 424960 424420 0.498573
4585 734 733 734 425188 424632 -0.498531
4586 1020 1019 1020 425969 423964 -0.49473
4587 386 385 386 423785 422868 -0.497573
4588 913 912 913 425740 423294 -0.493582
4589 419 418 419 424164 423421 -0.498034
4590 215 214 215 425433 424210 -0.496779
4591 671 670 671 424616 423421 -0.496848
4592 825 824 825 425372 424409 -0.497463
4593 728 729 728 425165 424691 0.498748
4594 528 529 528 424771 424699 0.499808
4595 489 488 489 424977 424947 -0.499922
4596 4 3 4 426260 423662 -0.493183
4597 4 4 4 424972 424972 -0.5
4598 0 1023 0 424988 424957 -0.499917
4599 256 255 256 424058 422750 -0.496547
4600 512 511 512 424593 424589 -0.49999
4601 192 191 192 425557 423747 -0.495241
4602 96 95 96 425325 424587 -0.498052
4603 16 15 16 425288 424653 -0.498323
4604 643 839 643 1.00144 1.00141 0.270961
4605 407 888 407 6.89768e-07 6.45665e-07 -0.0192164
4606 473 53 473 5.7803e-07 5.02111e-07 0
4607 82 854 82 6.98756e-07 6.61176e-07 -0.0412676
4608 498 731 498 8.7101e-07 7.12369e-07 -0.0579193
4609 991 153 991 5.57091e-07 5.46321e-07 -0.0147498
4610 706 699 706 9.4918e-07 5.89914e-07 0.00665804
4611 236 541 236 6.04717e-07 5.81459e-07 0
4612 700 7 700 6.57944e-07 6.20703e-07 0
4613 792 992 792 6.01585e-07 5.73685e-07 0
4614 390 135 390 6.00534e-07 5.99557e-07 -0.0102686
4615 616 164 616 6.58494e-07 6.2424e-07 0
4616 12 225 12 8.79105e-07 6.46587e-07 0.0269657
4617 788 1010 788 5.87899e-07 5.41584e-07 0.004947
4618 234 487 234 8.76486e-07 6.54295e-07 0.0174594
4619 551 742 551 7.36066e-07 6.93167e-07 -0.00654609
4620 96 198 96 6.35896e-07 6.18361e-07 0
4621 199 59 199 7.02512e-07 6.52847e-07 -0.0132429
4622 1004 398 1004 8.05232e-07 5.82272e-07 -0.0618669
4623 1010 718 1010 8.84718e-07 6.63766e-07 0.0400413
4624 1023 0 0 424971 424971 0.5
4625 1023 0 0 424972 424972 0.499999
4626 0 1023 0 424972 424972 -0.499999
4627 1023 0 0 424972 424972 0.499999
4628 0 1023 0 424972 424972 -0.5
4629 1023 0 0 424973 424972 0.499999
4630 1023 0 0 424972 424972 0.499999
4631 0 1023 0 424972 424972 -0.5
4632 8 7 8 424949 424883 -0.499826
4633 15 16 15 425003 424941 0.499838
4634 992 31 992 1687.75 1679.98 -0.0409372
4635 992 31 992 1683.91 1683.83 -0.0408876
4636 402 399 402 176096 173219 -0.415307
4637 121 120 121 262777 261628 -0.495253
4638 801 800 801 363013 361084 -0.494614
4639 331 334 331 166066 165466 0.491282
4640 240 241 240 193450 192012 0.483449
4641 1021 1020 1021 362690 361187 -0.495796
4642 821 820 821 365216 359311 -0.483787
4643 1020 1021 1020 365558 360540 0.486189
4644 935 934 935 360343 359925 -0.498822
4645 224 225 224 200556 200256 0.497123
4646 909 908 909 363000 361086 -0.494657
4647 588 587 588 221941 221932 -0.499943
4648 361 364 361 173394 173310 0.437217
4649 478 477 478 174488 172763 -0.446902
4650 764 763 764 358872 357694 -0.496676
4651 129 130 129 255811 255748 0.499727
4652 657 656 657 269711 268606 -0.495647
4653 162 163 162 233912 233528 0.497936
4654 983 982 983 362549 361257 -0.496381
4655 413 416 413 173145 171686 0.43523
4656 569 568 569 212622 210160 -0.482218
4657 472 473 472 174964 172953 0.4369
4658 272 273 272 180621 180446 0.496376
4659 232 233 232 198197 194226 0.461189
4660 772 771 772 363151 361858 -0.496384
4661 771 772 771 424978 424966 0.499969
4662 768 767 768 368635 366357 -0.493446
4663 0 1023 0 363385 361818 -0.495625
4664 256 255 256 186826 185027 -0.473992
4665 960 959 960 362940 361100 -0.49486
4666 863 864 863 363279 362154 0.496851
4667 784 783 784 372081 353598 -0.451703
4668 784 783 784 48780.2 48779.9 -0.499979
4669 815 30 815 7.84588e-07 6.84766e-07 0.0585796
4670 101 19 101 6.94055e-07 6.12083e-07 0.0517943
4671 659 394 659 5.62232e-07 5.6092e-07 0
4672 7 849 7 7.80427e-07 7.10755e-07 -0.0745842
4673 799 976 799 6.52095e-07 6.44314e-07 -0.00894243
4674 955 624 955 6.68502e-07 5.87485e-07 -0.0156244
4675 530 313 530 6.25491e-07 6.03736e-07 0
4676 738 368 738 6.44064e-07 6.11075e-07 -0.0105477
4677 463 439 463 8.18728e-07 7.93138e-07 -0.0234069
4678 130 104 130 7.07798e-07 5.96375e-07 -0.175286
4679 136 33 136 5.54865e-07 5.547e-07 0
4680 859 622 859 7.60142e-07 5.67754e-07 0.0686419
4681 790 428 790 8.97225e-07 7.2233e-07 0.0955752
4682 989 774 989 8.19978e-07 6.09579e-07 -0.00415557
4683 734 950 734 7.08347e-07 7.04299e-07 -0.0317944
4684 80 303 80 7.87288e-07 7.26633e-07 -0.0364137
4685 234 412 234 6.32698e-07 5.91724e-07 0.0277034
4686 743 477 743 7.78452e-07 6.42876e-07 0.0175783
4687 146 539 146 7.90071e-07 6.39968e-07 0.0785607
4688 767 768 768 362278 362272 0.499984
4689 767 768 768 424978 424967 0.499972
4690 767 768 768 424977 424967 0.499973
4691 767 768 768 424978 424967 0.499971
4692 767 768 768 424978 424967 0.49997
4693 767 768 768 424977 424967 0.499974
4694 767 768 768 424978 424968 0.499973
4695 767 768 768 424977 424967 0.499974
4696 775 776 775 362989 362975 0.499963
4697 783 784 783 374135 366273 0.478739
4698 784 783 784 56342 52201.7 -0.379572
4699 736 799 736 1683.93 1683.78 -0.0409017
4700 146 143 146 104161 90147.8 -0.153993
4701 144 145 144 214060 213071 0.494837
4702 545 544 545 213237 211694 -0.491937
4703 545 544 545 172915 172581 -0.497505
4704 76 77 76 213960 213584 0.498035
4705 765 764 765 213313 210502 -0.485352
4706 565 564 565 214515 210258 -0.478206
4707 764 765 764 214661 211592 0.484188
4708 679 678 679 214816 210247 -0.476565
4709 993 992 993 212518 212486 -0.499834
4710 653 652 653 213229 212407 -0.495685
4711 333 330 333 121859 121352 -0.0521475
4712 332 331 332 214565 212805 -0.490895
4713 107 106 107 216548 211238 -0.473377
4714 221 222 221 213573 212996 0.496975
4715 507 898 507 213507 212676 0.493644
4716 899 896 899 95562 95501.2 -0.37258
4717 400 401 400 213826 212523 0.493198
4718 727 726 727 214334 210155 -0.478521
4719 728 725 728 133470 132170 0.00836111
4720 158 159 158 213061 211746 0.493134
4721 312 313 312 216687 209063 0.462047
4722 216 217 216 214851 212314 0.486912
4723 16 17 16 213914 213724 0.499003
4724 516 515 516 213352 210962 -0.487536
4725 515 516 516 424973 424972 0.499997
4726 512 511 512 223020 219490 -0.482093
4727 511 768 511 213138 212754 0.495159
4728 0 1023 0 213134 211458 -0.491261
4729 703 1023 703 212742 212739 0.494288
4730 607 608 607 213514 211396 0.489053
4731 528 527 528 218418 206677 -0.442948
4732 528 527 528 192797 192795 -0.499984
4733 1018 496 1018 8.91292e-07 6.78673e-07 0.00244206
4734 509 338 509 6.3707e-07 6.29704e-07 -0.000388183
4735 0 609 0 5.90021e-07 5.47854e-07 0
4736 483 189 483 6.28374e-07 6.21509e-07 0.00657211
4737 39 61 39 6.47719e-07 6.11311e-07 -0.00285875
4738 981 29 981 9.46803e-07 6.11407e-07 0.0101452
4739 38 634 38 1.10188e-06 7.38735e-07 -0.045907
4740 426 11 426 7.10487e-07 7.07335e-07 0.00980605
4741 269 57 269 5.0468e-07 4.90857e-07 0
4742 332 912 332 6.08796e-07 5.73464e-07 0.0245235
4743 191 334 191 1.22932e-06 7.51357e-07 -0.0153414
4744 199 572 199 7.85334e-07 7.20252e-07 -0.00580107
4745 740 1011 740 7.7074e-07 7.13507e-07 0.172336
4746 879 410 879 7.569e-07 5.85792e-07 -0.0163133
4747 947 156 947 6.67229e-07 6.50688e-07 0.00861191
4748 773 761 773 6.79873e-07 6.23663e-07 0.0170409
4749 47 76 47 6.72577e-07 6.5501e-07 0.0254395
4750 471 934 471 6.00116e-07 5.53181e-07 0
4751 630 646 630 6.71176e-07 6.09291e-07 0.0700585
4752 511 512 511 211836 211832 0.49998
4753 512 511 512 424972 424972 -0.5
4754 512 511 512 424973 424973 -0.499999
4755 512 512 512 424972 424972 -0.5
4756 512 511 512 424972 424972 -0.499999
4757 511 512 512 424972 424972 0.499998
4758 512 512 512 424973 424972 -0.5
4759 512 512 512 424972 424972 -0.5
4760 512 519 512 213415 213415 -0.49905
4761 527 528 527 226316 220753 0.473578
